type,subtype,bedroomCount,bathroomCount,province,postCode,habitableSurface,buildingCondition,facedeCount,hasTerrace,epcScore,price,price_per_m2
APARTMENT,DUPLEX,3.0,2.0,Brussels,1040,130.0,JUST_RENOVATED,2.0,0,C,729000.0,5607.69
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,68.0,AS_NEW,2.0,1,E,325000.0,4779.41
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,73.0,AS_NEW,2.0,1,C,295000.0,4041.1
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,71.0,AS_NEW,2.0,1,G,295000.0,4154.93
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,70.0,GOOD,2.0,1,D,355000.0,5071.43
APARTMENT,DUPLEX,3.0,1.0,Brussels,1040,109.0,TO_BE_DONE_UP,2.0,0,E,349000.0,3201.83
APARTMENT,APARTMENT,3.0,1.0,Brussels,1040,120.0,GOOD,2.0,1,D,415000.0,3458.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,75.0,GOOD,2.0,1,E,265000.0,3533.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,85.0,GOOD,2.0,1,E,298000.0,3505.88
APARTMENT,PENTHOUSE,3.0,3.0,Brussels,1040,206.0,GOOD,3.0,1,C,950000.0,4611.65
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,75.0,TO_BE_DONE_UP,2.0,1,D,290000.0,3866.67
APARTMENT,APARTMENT,3.0,2.0,Brussels,1040,142.0,GOOD,2.0,1,G,420000.0,2957.75
APARTMENT,APARTMENT,3.0,1.0,Brussels,1040,91.0,TO_RESTORE,2.0,1,D,598000.0,6571.43
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1040,187.0,GOOD,3.0,1,C,795000.0,4251.34
APARTMENT,PENTHOUSE,3.0,3.0,Brussels,1040,198.0,GOOD,3.0,1,B,995000.0,5025.25
APARTMENT,TRIPLEX,5.0,3.0,Brussels,1040,300.0,AS_NEW,2.0,0,F,695000.0,2316.67
APARTMENT,APARTMENT,2.0,2.0,Brussels,1040,186.0,GOOD,2.0,1,C,695000.0,3736.56
APARTMENT,DUPLEX,2.0,2.0,Brussels,1040,187.0,AS_NEW,2.0,1,C,795000.0,4251.34
APARTMENT,DUPLEX,3.0,3.0,Brussels,1040,198.0,AS_NEW,2.0,1,C,995000.0,5025.25
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,72.0,AS_NEW,2.0,1,E,315000.0,4375.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,105.0,GOOD,2.0,0,D,445000.0,4238.1
APARTMENT,DUPLEX,3.0,3.0,Brussels,1040,224.0,AS_NEW,2.0,1,D,845000.0,3772.32
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,71.0,GOOD,2.0,0,B,325000.0,4577.46
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1040,137.0,AS_NEW,3.0,1,B,800000.0,5839.42
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,33.0,AS_NEW,2.0,0,D,180000.0,5454.55
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,145.0,JUST_RENOVATED,2.0,0,C,900000.0,6206.9
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1040,187.0,JUST_RENOVATED,2.0,1,C,795000.0,4251.34
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,51.0,GOOD,2.0,0,E,180000.0,3529.41
APARTMENT,APARTMENT,4.0,4.0,Brussels,1040,335.0,GOOD,2.0,1,E,1450000.0,4328.36
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1040,91.0,GOOD,2.0,0,D,745000.0,8186.81
APARTMENT,APARTMENT,1.0,0.0,Brussels,1040,91.0,GOOD,2.0,0,D,195000.0,2142.86
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,70.0,GOOD,2.0,1,D,320000.0,4571.43
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,72.0,GOOD,2.0,1,D,330000.0,4583.33
APARTMENT,APARTMENT,4.0,3.0,Brussels,1040,290.0,GOOD,2.0,1,C,1290000.0,4448.28
APARTMENT,APARTMENT,2.0,0.0,Brussels,1040,115.0,GOOD,2.0,0,A,690000.0,6000.0
APARTMENT,APARTMENT,3.0,0.0,Brussels,1040,135.0,GOOD,2.0,0,A,745000.0,5518.52
APARTMENT,DUPLEX,1.0,1.0,Brussels,1040,132.0,GOOD,2.0,1,E,515000.0,3901.52
APARTMENT,TRIPLEX,2.0,1.0,Brussels,1040,100.0,JUST_RENOVATED,2.0,1,D,490000.0,4900.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,30.0,GOOD,2.0,1,G,125000.0,4166.67
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,30.0,GOOD,2.0,1,G,165000.0,5500.0
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1040,95.0,GOOD,2.0,1,E,360000.0,3789.47
APARTMENT,APARTMENT,3.0,2.0,Brussels,1040,170.0,GOOD,2.0,1,G,445000.0,2617.65
APARTMENT,PENTHOUSE,4.0,1.0,Brussels,1040,213.0,AS_NEW,2.0,1,B,1315000.0,6173.71
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,91.0,GOOD,2.0,1,E,195000.0,2142.86
APARTMENT,APARTMENT,2.0,0.0,Brussels,1040,91.0,GOOD,2.0,0,A,495000.0,5439.56
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,91.0,GOOD,2.0,1,C,429000.0,4714.29
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,91.0,GOOD,2.0,1,F,160000.0,1758.24
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,91.0,GOOD,2.0,0,C,150500.0,1653.85
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1040,91.0,AS_NEW,3.0,1,B,1169000.0,12846.15
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,68.0,AS_NEW,2.0,1,G,339000.0,4985.29
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1040,59.0,GOOD,2.0,1,G,285000.0,4830.51
APARTMENT,DUPLEX,1.0,1.0,Brussels,1040,68.0,GOOD,2.0,0,D,289000.0,4250.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,54.0,AS_NEW,2.0,0,A,295000.0,5462.96
APARTMENT,APARTMENT,3.0,1.0,Brussels,1040,142.0,GOOD,2.0,1,D,495000.0,3485.92
APARTMENT,APARTMENT,3.0,0.0,Brussels,1040,92.0,GOOD,2.0,0,B,387000.0,4206.52
APARTMENT,APARTMENT,3.0,2.0,Brussels,1040,119.0,AS_NEW,2.0,0,C,545000.0,4579.83
APARTMENT,DUPLEX,2.0,1.0,Brussels,1040,84.0,TO_BE_DONE_UP,2.0,0,G,360000.0,4285.71
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1040,37.0,GOOD,2.0,1,D,195000.0,5270.27
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1040,95.0,GOOD,2.0,1,B,399000.0,4200.0
APARTMENT,APARTMENT,1.0,0.0,Brussels,1040,61.0,AS_NEW,2.0,1,B,380000.0,6229.51
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,145.0,GOOD,2.0,1,C,900000.0,6206.9
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,71.0,TO_RENOVATE,2.0,1,E,275000.0,3873.24
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,83.0,GOOD,2.0,0,B,315000.0,3795.18
APARTMENT,DUPLEX,3.0,3.0,Brussels,1040,220.0,AS_NEW,2.0,1,C,950000.0,4318.18
APARTMENT,PENTHOUSE,3.0,3.0,Brussels,1040,198.0,AS_NEW,2.0,1,B,995000.0,5025.25
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,81.0,GOOD,2.0,1,D,349000.0,4308.64
APARTMENT,APARTMENT,3.0,1.0,Brussels,1040,96.0,AS_NEW,3.0,0,B,390000.0,4062.5
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,57.0,AS_NEW,2.0,0,B,325000.0,5701.75
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,52.0,AS_NEW,2.0,0,E,325000.0,6250.0
APARTMENT,DUPLEX,3.0,3.0,Brussels,1040,187.0,AS_NEW,2.0,1,C,795000.0,4251.34
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,60.0,GOOD,2.0,0,E,280000.0,4666.67
APARTMENT,GROUND_FLOOR,2.0,2.0,Brussels,1040,90.0,GOOD,2.0,1,G,350000.0,3888.89
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1040,40.0,GOOD,2.0,1,D,199000.0,4975.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,35.0,AS_NEW,2.0,0,D,199000.0,5685.71
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,80.0,GOOD,2.0,1,G,249000.0,3112.5
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,39.0,TO_RENOVATE,2.0,0,E,158000.0,4051.28
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,35.0,AS_NEW,2.0,0,D,199000.0,5685.71
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,24.0,AS_NEW,2.0,0,D,175000.0,7291.67
APARTMENT,PENTHOUSE,2.0,0.0,Brussels,1040,91.0,GOOD,2.0,1,A,735000.0,8076.92
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1040,68.0,TO_RENOVATE,2.0,1,E,250000.0,3676.47
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,70.0,GOOD,3.0,1,E,270000.0,3857.14
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,82.0,GOOD,2.0,1,E,349000.0,4256.1
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,58.0,GOOD,2.0,1,C,356500.0,6146.55
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,77.0,GOOD,2.0,1,E,295000.0,3831.17
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,82.0,GOOD,2.0,1,E,360000.0,4390.24
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,92.0,GOOD,2.0,1,E,365000.0,3967.39
APARTMENT,APARTMENT,1.0,0.0,Brussels,1040,48.0,GOOD,2.0,0,G,215000.0,4479.17
APARTMENT,GROUND_FLOOR,1.0,0.0,Brussels,1040,80.0,JUST_RENOVATED,2.0,1,C,385000.0,4812.5
APARTMENT,APARTMENT,1.0,0.0,Brussels,1040,80.0,JUST_RENOVATED,2.0,1,C,385000.0,4812.5
APARTMENT,DUPLEX,5.0,2.0,Brussels,1040,186.0,GOOD,2.0,0,E,675000.0,3629.03
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,95.0,GOOD,2.0,0,G,300000.0,3157.89
APARTMENT,DUPLEX,3.0,1.0,Brussels,1040,105.0,GOOD,4.0,1,D,495000.0,4714.29
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,56.0,AS_NEW,2.0,0,B,360000.0,6428.57
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,48.0,GOOD,2.0,1,G,220000.0,4583.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,138.0,GOOD,2.0,1,G,389000.0,2818.84
APARTMENT,DUPLEX,3.0,2.0,Brussels,1040,117.0,GOOD,2.0,1,E,419000.0,3581.2
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,84.0,GOOD,2.0,1,C,465000.0,5535.71
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,90.0,GOOD,2.0,1,F,380000.0,4222.22
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,82.0,GOOD,2.0,1,F,340000.0,4146.34
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1040,39.0,GOOD,2.0,1,F,199000.0,5102.56
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,59.0,AS_NEW,2.0,0,E,270000.0,4576.27
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,103.0,GOOD,3.0,0,D,450000.0,4368.93
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,96.0,JUST_RENOVATED,2.0,1,C,437500.0,4557.29
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,96.0,JUST_RENOVATED,2.0,1,C,437500.0,4557.29
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,96.0,JUST_RENOVATED,2.0,1,C,437500.0,4557.29
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,70.0,GOOD,2.0,1,E,268000.0,3828.57
APARTMENT,FLAT_STUDIO,1.0,1.0,Brussels,1040,48.0,GOOD,2.0,1,G,185000.0,3854.17
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,120.0,TO_BE_DONE_UP,2.0,0,E,400000.0,3333.33
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,50.0,AS_NEW,4.0,1,B,295000.0,5900.0
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1040,33.0,GOOD,2.0,0,C,190000.0,5757.58
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,62.0,GOOD,2.0,1,E,225000.0,3629.03
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,94.0,GOOD,2.0,1,D,350000.0,3723.4
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,40.0,TO_BE_DONE_UP,2.0,1,E,185000.0,4625.0
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,40.0,TO_BE_DONE_UP,2.0,1,D,189000.0,4725.0
APARTMENT,DUPLEX,2.0,1.0,Brussels,1040,91.0,TO_RENOVATE,2.0,0,G,250000.0,2747.25
APARTMENT,DUPLEX,2.0,1.0,Brussels,1040,110.0,GOOD,2.0,0,G,345000.0,3136.36
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,60.0,GOOD,2.0,1,G,249000.0,4150.0
APARTMENT,DUPLEX,1.0,1.0,Brussels,1040,75.0,GOOD,2.0,0,G,295000.0,3933.33
APARTMENT,GROUND_FLOOR,1.0,0.0,Brussels,1040,75.0,TO_BE_DONE_UP,2.0,1,B,310000.0,4133.33
APARTMENT,PENTHOUSE,3.0,2.0,Brussels,1040,125.0,AS_NEW,2.0,1,C,540000.0,4320.0
APARTMENT,APARTMENT,5.0,2.0,Brussels,1040,368.0,GOOD,2.0,1,C,1295000.0,3519.02
APARTMENT,FLAT_STUDIO,1.0,0.0,Brussels,1040,27.0,JUST_RENOVATED,3.0,0,G,170000.0,6296.3
APARTMENT,APARTMENT,3.0,0.0,Brussels,1040,200.0,GOOD,2.0,0,D,770000.0,3850.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,82.0,AS_NEW,2.0,1,F,317000.0,3865.85
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,56.0,GOOD,2.0,1,G,283000.0,5053.57
APARTMENT,APARTMENT,3.0,1.0,Brussels,1040,115.0,GOOD,4.0,1,F,420000.0,3652.17
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,80.0,TO_BE_DONE_UP,2.0,0,E,240000.0,3000.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1040,82.0,TO_RENOVATE,2.0,1,G,250000.0,3048.78
APARTMENT,APARTMENT,4.0,3.0,Brussels,1040,372.0,GOOD,2.0,0,C,1150000.0,3091.4
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,80.0,TO_BE_DONE_UP,2.0,0,G,245000.0,3062.5
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,60.0,GOOD,2.0,0,D,320000.0,5333.33
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1040,65.0,GOOD,2.0,1,F,299000.0,4600.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,110.0,GOOD,3.0,0,C,389000.0,3536.36
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,64.0,GOOD,2.0,1,B,249500.0,3898.44
APARTMENT,FLAT_STUDIO,0.0,0.0,Brussels,1040,38.0,TO_BE_DONE_UP,2.0,0,G,175000.0,4605.26
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1040,75.0,GOOD,2.0,1,D,345000.0,4600.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,80.0,GOOD,2.0,1,D,285000.0,3562.5
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,104.0,GOOD,2.0,1,B,399000.0,3836.54
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,70.0,GOOD,2.0,0,G,225000.0,3214.29
APARTMENT,APARTMENT,2.0,2.0,Brussels,1040,79.0,GOOD,2.0,0,D,369000.0,4670.89
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1040,91.0,GOOD,2.0,0,G,229000.0,2516.48
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,56.0,GOOD,2.0,1,G,180000.0,3214.29
APARTMENT,APARTMENT,3.0,2.0,Brussels,1040,217.0,GOOD,2.0,0,E,830000.0,3824.88
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,45.0,GOOD,2.0,0,E,195000.0,4333.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1040,60.0,GOOD,2.0,0,F,225000.0,3750.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1040,76.0,GOOD,2.0,0,E,289000.0,3802.63
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,92.0,GOOD,2.0,1,D,239000.0,2597.83
APARTMENT,LOFT,2.0,2.0,Brussels,1020,221.0,AS_NEW,2.0,1,E,599000.0,2710.41
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1020,59.0,GOOD,2.0,0,F,165000.0,2796.61
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,52.0,GOOD,2.0,0,D,165000.0,3173.08
APARTMENT,DUPLEX,2.0,1.0,Brussels,1020,89.0,GOOD,2.0,0,G,255000.0,2865.17
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1020,71.0,AS_NEW,3.0,1,G,241000.0,3394.37
APARTMENT,GROUND_FLOOR,3.0,1.0,Brussels,1020,107.0,GOOD,2.0,1,G,319000.0,2981.31
APARTMENT,DUPLEX,2.0,2.0,Brussels,1020,125.0,TO_BE_DONE_UP,3.0,1,G,299000.0,2392.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,96.0,GOOD,2.0,1,G,249000.0,2593.75
APARTMENT,DUPLEX,3.0,2.0,Brussels,1020,140.0,TO_BE_DONE_UP,3.0,1,G,299000.0,2135.71
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,82.0,GOOD,2.0,1,E,225000.0,2743.9
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,56.0,TO_BE_DONE_UP,2.0,0,G,160000.0,2857.14
APARTMENT,APARTMENT,3.0,1.0,Brussels,1020,118.0,GOOD,2.0,1,E,295000.0,2500.0
APARTMENT,APARTMENT,3.0,1.0,Brussels,1020,110.0,TO_BE_DONE_UP,3.0,1,D,285000.0,2590.91
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1020,40.0,GOOD,2.0,1,G,125000.0,3125.0
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1020,105.0,AS_NEW,2.0,0,G,269000.0,2561.9
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,101.0,GOOD,2.0,1,G,265000.0,2623.76
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,60.0,GOOD,2.0,1,E,230000.0,3833.33
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,82.0,GOOD,2.0,1,D,285000.0,3475.61
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,75.0,AS_NEW,3.0,1,G,237000.0,3160.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,110.0,TO_BE_DONE_UP,2.0,1,D,239000.0,2172.73
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1020,85.0,AS_NEW,2.0,1,C,275000.0,3235.29
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,60.0,GOOD,2.0,1,B,230000.0,3833.33
APARTMENT,APARTMENT,3.0,1.0,Brussels,1020,100.0,TO_RENOVATE,2.0,1,C,220000.0,2200.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,60.0,GOOD,2.0,1,G,195000.0,3250.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,73.0,GOOD,2.0,1,B,225000.0,3082.19
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,97.0,TO_BE_DONE_UP,2.0,1,E,225000.0,2319.59
APARTMENT,DUPLEX,3.0,1.0,Brussels,1020,90.0,TO_BE_DONE_UP,2.0,0,G,225000.0,2500.0
APARTMENT,LOFT,2.0,1.0,Brussels,1020,190.0,GOOD,4.0,1,E,599000.0,3152.63
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,60.0,TO_RENOVATE,2.0,0,G,159000.0,2650.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,67.0,GOOD,2.0,1,G,210000.0,3134.33
APARTMENT,PENTHOUSE,2.0,2.0,Brussels,1020,118.0,GOOD,2.0,1,D,449000.0,3805.08
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,65.0,TO_BE_DONE_UP,2.0,0,E,179000.0,2753.85
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,74.0,AS_NEW,2.0,0,G,205000.0,2770.27
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,65.0,TO_BE_DONE_UP,2.0,1,D,165000.0,2538.46
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,103.0,TO_RESTORE,2.0,1,F,320000.0,3106.8
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,110.0,GOOD,2.0,1,B,297000.0,2700.0
APARTMENT,GROUND_FLOOR,1.0,0.0,Brussels,1020,105.0,TO_RENOVATE,2.0,1,G,225000.0,2142.86
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,65.0,TO_BE_DONE_UP,2.0,0,E,199000.0,3061.54
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,85.0,TO_BE_DONE_UP,2.0,1,G,245000.0,2882.35
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,80.0,GOOD,2.0,1,E,259000.0,3237.5
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,132.0,TO_BE_DONE_UP,2.0,0,G,310000.0,2348.48
APARTMENT,DUPLEX,1.0,1.0,Brussels,1020,91.0,AS_NEW,2.0,1,E,265000.0,2912.09
APARTMENT,DUPLEX,3.0,1.0,Brussels,1020,120.0,TO_RENOVATE,2.0,1,G,275000.0,2291.67
APARTMENT,GROUND_FLOOR,2.0,1.0,Brussels,1020,75.0,GOOD,2.0,1,B,220000.0,2933.33
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,35.0,GOOD,2.0,0,G,150000.0,4285.71
APARTMENT,APARTMENT,1.0,0.0,Brussels,1020,58.0,JUST_RENOVATED,2.0,1,D,175000.0,3017.24
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,82.0,TO_RENOVATE,2.0,1,F,200000.0,2439.02
APARTMENT,APARTMENT,3.0,2.0,Brussels,1020,139.0,AS_NEW,2.0,1,B,410000.0,2949.64
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,50.0,GOOD,2.0,1,D,199000.0,3980.0
APARTMENT,GROUND_FLOOR,3.0,1.0,Brussels,1020,105.0,TO_BE_DONE_UP,2.0,1,G,229000.0,2180.95
APARTMENT,DUPLEX,4.0,2.0,Brussels,1020,135.0,GOOD,2.0,0,G,299000.0,2214.81
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,35.0,TO_RENOVATE,2.0,0,G,105000.0,3000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,80.0,GOOD,2.0,1,E,219000.0,2737.5
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,105.0,GOOD,2.0,1,E,245000.0,2333.33
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,95.0,TO_RENOVATE,2.0,0,F,249000.0,2621.05
APARTMENT,APARTMENT,3.0,2.0,Brussels,1020,130.0,JUST_RENOVATED,2.0,1,D,335000.0,2576.92
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,71.0,GOOD,2.0,1,C,170000.0,2394.37
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,58.0,GOOD,2.0,0,E,199000.0,3431.03
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,85.0,TO_BE_DONE_UP,2.0,1,F,269000.0,3164.71
APARTMENT,TRIPLEX,4.0,1.0,Brussels,1020,201.0,AS_NEW,2.0,1,D,429000.0,2134.33
APARTMENT,APARTMENT,2.0,0.0,Brussels,1020,95.0,JUST_RENOVATED,2.0,0,F,295000.0,3105.26
APARTMENT,APARTMENT,3.0,1.0,Brussels,1020,102.0,AS_NEW,2.0,1,D,285000.0,2794.12
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,75.0,TO_BE_DONE_UP,2.0,1,C,185000.0,2466.67
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,82.0,TO_BE_DONE_UP,2.0,0,E,190000.0,2317.07
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,102.0,AS_NEW,2.0,1,B,325000.0,3186.27
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,102.0,AS_NEW,2.0,1,B,325000.0,3186.27
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,114.0,AS_NEW,2.0,1,B,340000.0,2982.46
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,114.0,AS_NEW,2.0,1,B,347000.0,3043.86
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,96.0,AS_NEW,2.0,1,A,350000.0,3645.83
APARTMENT,APARTMENT,3.0,2.0,Brussels,1020,133.0,AS_NEW,2.0,1,A,399000.0,3000.0
APARTMENT,APARTMENT,3.0,2.0,Brussels,1020,143.0,AS_NEW,2.0,1,A,440000.0,3076.92
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,81.0,TO_RENOVATE,2.0,1,G,210000.0,2592.59
APARTMENT,DUPLEX,3.0,1.0,Brussels,1020,105.0,TO_BE_DONE_UP,2.0,0,G,199000.0,1895.24
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,51.0,TO_BE_DONE_UP,2.0,1,D,165000.0,3235.29
APARTMENT,GROUND_FLOOR,1.0,1.0,Brussels,1020,65.0,TO_RENOVATE,2.0,1,D,195000.0,3000.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,105.0,GOOD,2.0,0,G,249000.0,2371.43
APARTMENT,FLAT_STUDIO,0.0,1.0,Brussels,1020,32.0,GOOD,2.0,1,D,135000.0,4218.75
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,96.0,GOOD,2.0,1,B,325000.0,3385.42
APARTMENT,TRIPLEX,2.0,1.0,Brussels,1020,160.0,AS_NEW,2.0,1,B,520000.0,3250.0
APARTMENT,PENTHOUSE,2.0,1.0,Brussels,1020,105.0,GOOD,2.0,1,D,275000.0,2619.05
APARTMENT,APARTMENT,4.0,1.0,Brussels,1020,115.0,AS_NEW,3.0,1,E,299000.0,2600.0
APARTMENT,APARTMENT,2.0,1.0,Brussels,1020,140.0,GOOD,2.0,1,E,269000.0,1921.43
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,60.0,GOOD,2.0,0,E,159000.0,2650.0
APARTMENT,APARTMENT,1.0,1.0,Brussels,1020,65.0,GOOD,2.0,1,C,165000.0,2538.46
APARTMENT,APARTMENT,3.0,2.0,Brussels,1020,139.0,AS_NEW,2.0,1,B,410000.0,2949.64
